Date,Primary Type,Arrest,Location Description,Latitude,Longitude,Year,Month,Hour
01/04/2026 12:00:00 AM,THEFT,False,APARTMENT,41.806903502,-87.61652555,2026,1,0
06/20/2024 06:18:00 PM,BATTERY,False,STREET,41.89245134,-87.711345384,2024,6,18
11/12/2024 11:30:00 AM,BATTERY,False,SCHOOL - PUBLIC GROUNDS,42.013113175,-87.674720578,2024,11,11
11/08/2024 12:00:00 AM,THEFT,False,STREET,41.92892385,-87.724452339,2024,11,0
12/20/2024 02:45:00 PM,OFFENSE INVOLVING CHILDREN,False,SCHOOL - PUBLIC BUILDING,41.812600904,-87.608263541,2024,12,14
10/30/2024 10:45:00 AM,BATTERY,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.945238279,-87.712670479,2024,10,10
08/11/2024 01:58:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.84908512,-87.710047944,2024,8,1
07/29/2025 04:27:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.877565813,-87.684915859,2025,7,4
07/11/2025 01:00:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.761148672,-87.629955173,2025,7,1
07/19/2024 04:35:00 PM,ASSAULT,False,APARTMENT,41.780946398,-87.621995369,2024,7,16
12/31/2025 08:00:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.816224249,-87.600621679,2025,12,8
12/20/2024 06:48:00 PM,DECEPTIVE PRACTICE,False,RESTAURANT,41.895877613,-87.706566627,2024,12,18
02/05/2025 12:53:00 AM,ASSAULT,True,STREET,41.803056534,-87.586453094,2025,2,0
06/12/2024 12:00:00 PM,OTHER OFFENSE,False,RESIDENCE,42.011203975,-87.77814883,2024,6,12
10/08/2024 10:30:00 AM,ASSAULT,False,CTA BUS,41.779800967,-87.625377411,2024,10,10
10/14/2024 12:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.715361353,-87.564225857,2024,10,0
10/12/2024 10:00:00 PM,BATTERY,False,RESIDENCE,41.687174313,-87.65437925,2024,10,22
07/17/2025 08:43:00 PM,OTHER OFFENSE,False,RESIDENCE,41.732983769,-87.54296778,2025,7,20
07/10/2025 08:21:00 AM,OTHER OFFENSE,False,RESIDENCE - PORCH / HALLWAY,41.779731416,-87.602870433,2025,7,8
08/05/2024 12:01:00 AM,OTHER OFFENSE,False,RESIDENCE,41.752142896,-87.717619947,2024,8,0
10/31/2025 01:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.727077533,-87.544494526,2025,10,1
09/19/2024 02:57:00 AM,CRIMINAL TRESPASS,True,APARTMENT,41.891525587,-87.670462002,2024,9,2
08/06/2024 04:44:00 AM,BURGLARY,False,RESTAURANT,41.736264617,-87.627929503,2024,8,4
01/25/2025 01:00:00 PM,THEFT,False,STREET,41.94376138,-87.683319284,2025,1,13
11/19/2024 02:48:00 PM,THEFT,False,RESIDENCE - PORCH / HALLWAY,41.923471679,-87.689353149,2024,11,14
10/27/2025 07:13:00 PM,THEFT,False,OTHER (SPECIFY),42.019398266,-87.67488021,2025,10,19
07/13/2024 12:01:00 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.746634994,-87.630557018,2024,7,0
10/30/2025 05:30:00 PM,THEFT,False,RESTAURANT,41.889227229,-87.630083361,2025,10,17
12/14/2025 03:08:00 AM,CRIMINAL TRESPASS,True,RESTAURANT,41.779605366,-87.654813009,2025,12,3
12/22/2025 08:57:00 AM,BATTERY,False,APARTMENT,41.793102569,-87.65727433,2025,12,8
01/15/2025 04:33:00 PM,BATTERY,False,STREET,41.946194122,-87.776522397,2025,1,16
01/19/2026 09:45:00 PM,CRIMINAL DAMAGE,False,APARTMENT,41.794839818,-87.701152699,2026,1,21
07/06/2024 04:00:00 PM,THEFT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.777995351,-87.76468954,2024,7,16
08/07/2025 02:02:00 PM,CRIMINAL TRESPASS,False,GROCERY FOOD STORE,41.948011176,-87.710871755,2025,8,14
04/08/2025 07:04:00 PM,BATTERY,False,APARTMENT,41.962433949,-87.658281613,2025,4,19
07/30/2024 04:12:00 AM,BATTERY,False,APARTMENT,41.747779599,-87.658519612,2024,7,4
03/13/2025 05:40:00 PM,BATTERY,False,RESIDENCE,41.794686755,-87.693827111,2025,3,17
09/28/2025 12:00:00 AM,DECEPTIVE PRACTICE,False,RESIDENCE,41.754054571,-87.611360007,2025,9,0
02/22/2025 11:19:00 AM,WEAPONS VIOLATION,True,STREET,41.688965711,-87.62250068,2025,2,11
09/15/2025 12:05:00 PM,THEFT,False,RESIDENCE - YARD (FRONT / BACK),41.805462577,-87.604287425,2025,9,12
01/24/2026 08:09:00 AM,NARCOTICS,True,GAS STATION,41.873191313,-87.743420863,2026,1,8
09/26/2025 02:54:00 AM,CRIMINAL TRESPASS,False,STREET,41.959464416,-87.692711644,2025,9,2
03/04/2024 11:00:00 PM,THEFT,False,APARTMENT,41.891698924,-87.647637715,2024,3,23
05/05/2023 07:27:00 PM,BATTERY,False,APARTMENT,41.746853762,-87.601421999,2023,5,19
07/21/2023 11:06:00 AM,BATTERY,False,STREET,41.850878504,-87.711315182,2023,7,11
11/19/2023 06:07:00 PM,THEFT,False,DEPARTMENT STORE,41.906132875,-87.667566751,2023,11,18
01/24/2023 06:43:00 AM,INTERFERENCE WITH PUBLIC OFFICER,True,APARTMENT,41.97457394,-87.654961348,2023,1,6
02/16/2024 02:15:00 PM,THEFT,False,RESIDENCE,41.775159929,-87.587993984,2024,2,14
08/07/2023 02:30:00 PM,OFFENSE INVOLVING CHILDREN,False,APARTMENT,41.699948318,-87.682693596,2023,8,14
08/21/2023 12:12:00 AM,BATTERY,False,APARTMENT,41.928023132,-87.697505943,2023,8,0
05/08/2023 11:00:00 AM,MOTOR VEHICLE THEFT,False,VACANT LOT / LAND,41.901017813,-87.766824506,2023,5,11
03/19/2023 07:30:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.845365212,-87.618856298,2023,3,7
04/27/2023 08:00:00 AM,OTHER OFFENSE,False,RESIDENCE,41.95748607,-87.713753875,2023,4,8
09/23/2023 12:58:00 AM,OTHER OFFENSE,False,APARTMENT,41.909886237,-87.677450678,2023,9,0
03/01/2024 02:20:00 PM,THEFT,False,APARTMENT,41.910747442,-87.714951861,2024,3,14
10/07/2023 11:31:00 AM,BATTERY,True,STREET,41.785754489,-87.703335648,2023,10,11
04/14/2023 07:00:00 PM,OTHER OFFENSE,False,RESIDENCE,41.682500489,-87.656668814,2023,4,19
02/08/2023 05:30:00 AM,CRIMINAL DAMAGE,False,STREET,41.877476339,-87.639549947,2023,2,5
02/09/2024 09:42:00 PM,DECEPTIVE PRACTICE,False,APARTMENT,41.792043078,-87.624017919,2024,2,21
08/20/2023 11:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.956460461,-87.721565289,2023,8,23
05/21/2024 07:00:00 AM,OFFENSE INVOLVING CHILDREN,False,APARTMENT,41.796316873,-87.676801946,2024,5,7
05/16/2024 05:40:00 AM,CRIMINAL DAMAGE,False,OTHER (SPECIFY),41.721631958,-87.630620733,2024,5,5
04/16/2024 12:15:00 AM,BATTERY,False,RESIDENCE,41.767849189,-87.667543179,2024,4,0
07/06/2023 04:48:00 PM,THEFT,False,RESIDENCE,41.927110633,-87.725623465,2023,7,16
11/28/2023 10:30:00 PM,BATTERY,False,RESIDENCE,41.760355258,-87.559880625,2023,11,22
03/25/2023 12:00:00 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.671347963,-87.64657001,2023,3,0
11/26/2022 12:01:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.841350479,-87.626860911,2022,11,0
04/23/2023 10:30:00 PM,BATTERY,False,STREET,41.895813463,-87.700374587,2023,4,22
12/30/2022 03:19:00 PM,ASSAULT,False,APARTMENT,41.999679671,-87.681808677,2022,12,15
10/01/2023 07:08:00 AM,MOTOR VEHICLE THEFT,False,VEHICLE NON-COMMERCIAL,41.807938689,-87.662513944,2023,10,7
04/25/2023 11:32:00 PM,THEFT,False,SMALL RETAIL STORE,41.90416925,-87.628685126,2023,4,23
11/16/2023 04:00:00 PM,BATTERY,False,SCHOOL - PUBLIC BUILDING,41.73928511,-87.625536799,2023,11,16
01/04/2023 05:52:00 PM,BATTERY,True,STREET,41.869710651,-87.627477612,2023,1,17
02/29/2024 10:00:00 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.745905086,-87.549141439,2024,2,10
06/15/2023 02:12:00 PM,NARCOTICS,True,SIDEWALK,41.895076157,-87.706541406,2023,6,14
02/16/2024 06:00:00 PM,THEFT,False,APARTMENT,41.750018835,-87.558450905,2024,2,18
12/14/2022 05:00:00 PM,THEFT,False,RESIDENCE,41.762151518,-87.679400868,2022,12,17
04/19/2023 06:50:00 PM,THEFT,False,DRUG STORE,41.981051896,-87.668375719,2023,4,18
07/30/2023 11:30:00 AM,DECEPTIVE PRACTICE,False,STREET,41.982412634,-87.693908707,2023,7,11
09/28/2023 10:15:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.782082766,-87.614976151,2023,9,10
04/21/2024 04:30:00 PM,THEFT,False,RESTAURANT,41.754592961,-87.741528537,2024,4,16
03/22/2024 04:00:00 PM,DECEPTIVE PRACTICE,False,,41.831014114,-87.617317037,2024,3,16
06/07/2024 03:12:00 PM,THEFT,True,SMALL RETAIL STORE,41.924228431,-87.747117979,2024,6,15
08/18/2023 12:30:00 AM,CRIMINAL SEXUAL ASSAULT,False,HOTEL / MOTEL,41.880691384,-87.631223519,2023,8,0
06/04/2024 07:00:00 PM,BATTERY,False,RESIDENCE,41.78634514,-87.77792604,2024,6,19
11/22/2023 03:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.678892879,-87.662490399,2023,11,15
11/28/2022 12:40:00 PM,THEFT,False,GAS STATION,41.880487595,-87.745964635,2022,11,12
09/22/2023 04:00:00 AM,ROBBERY,False,STREET,41.936453167,-87.714034682,2023,9,4
03/27/2023 03:03:00 PM,WEAPONS VIOLATION,True,STREET,41.736309696,-87.638026675,2023,3,15
08/08/2023 10:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.777309867,-87.640802922,2023,8,10
08/17/2023 04:00:00 PM,BURGLARY,False,RESIDENCE,41.725467497,-87.581465538,2023,8,16
04/10/2023 12:00:00 AM,OTHER OFFENSE,False,OTHER (SPECIFY),41.875800315,-87.751335411,2023,4,0
09/11/2023 04:40:00 PM,CRIMINAL DAMAGE,False,SMALL RETAIL STORE,41.867251542,-87.639594427,2023,9,16
11/15/2023 07:09:00 PM,BATTERY,False,RESIDENCE,41.6678621,-87.639169936,2023,11,19
05/19/2024 11:22:00 PM,WEAPONS VIOLATION,True,STREET,41.770869828,-87.569905047,2024,5,23
09/28/2023 10:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.722453222,-87.655407293,2023,9,22
02/19/2024 06:18:00 AM,ROBBERY,True,STREET,41.964798032,-87.65478194,2024,2,6
06/12/2023 03:00:00 PM,CRIMINAL DAMAGE,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.89845266,-87.629074885,2023,6,15
09/14/2023 12:47:00 PM,THEFT,False,GROCERY FOOD STORE,41.703773605,-87.525645351,2023,9,12
07/14/2023 03:30:00 PM,ASSAULT,False,WAREHOUSE,41.808735886,-87.739537597,2023,7,15
12/19/2022 07:26:00 AM,ASSAULT,False,STREET,41.961830308,-87.726628332,2022,12,7
06/11/2024 05:26:00 PM,WEAPONS VIOLATION,True,STREET,41.759492227,-87.660848939,2024,6,17
12/10/2023 12:01:00 AM,ROBBERY,False,STREET,41.839212192,-87.63170281,2023,12,0
07/19/2023 06:15:00 AM,THEFT,False,STREET,41.863049522,-87.622448037,2023,7,6
02/28/2024 12:10:00 AM,CRIMINAL DAMAGE,False,STREET,41.92543638,-87.793676358,2024,2,0
12/20/2023 02:04:00 PM,THEFT,False,RESIDENCE,41.984237719,-87.655208186,2023,12,14
12/19/2022 11:05:00 AM,THEFT,False,APARTMENT,41.963020418,-87.707548886,2022,12,11
06/21/2023 12:00:00 PM,DECEPTIVE PRACTICE,False,DRUG STORE,41.969209738,-87.679199562,2023,6,12
02/19/2023 10:00:00 AM,THEFT,False,APARTMENT,41.860647688,-87.728195131,2023,2,10
11/08/2023 12:00:00 AM,CRIMINAL DAMAGE,False,OTHER (SPECIFY),41.885370643,-87.664848111,2023,11,0
05/06/2024 09:10:00 PM,CRIMINAL DAMAGE,False,STREET,41.714845978,-87.553720174,2024,5,21
05/21/2023 12:01:00 PM,BATTERY,False,APARTMENT,41.743143101,-87.601365206,2023,5,12
12/31/2022 02:25:00 AM,BATTERY,True,HOSPITAL BUILDING / GROUNDS,41.726219145,-87.567294437,2022,12,2
12/18/2022 02:30:00 AM,OTHER OFFENSE,False,APARTMENT,41.903717735,-87.710571153,2022,12,2
08/07/2023 07:25:00 PM,CRIMINAL TRESPASS,False,GROCERY FOOD STORE,41.885571756,-87.652833584,2023,8,19
12/12/2022 04:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.768144675,-87.650556947,2022,12,16
03/07/2024 10:44:00 PM,ROBBERY,False,STREET,41.889976668,-87.715020015,2024,3,22
03/02/2023 05:20:00 PM,BATTERY,False,RESIDENCE,41.838069069,-87.710954842,2023,3,17
11/02/2023 02:20:00 AM,BURGLARY,True,STREET,41.870764127,-87.721670822,2023,11,2
12/21/2023 09:20:00 PM,THEFT,False,SMALL RETAIL STORE,41.85775341,-87.668784595,2023,12,21
01/04/2023 06:10:00 PM,BATTERY,True,RESIDENCE,41.77404266,-87.738497599,2023,1,18
03/30/2024 01:45:00 PM,BATTERY,True,OTHER (SPECIFY),41.721840482,-87.617277592,2024,3,13
12/01/2022 08:00:00 PM,THEFT,False,STREET,41.803031117,-87.622675403,2022,12,20
01/12/2023 02:00:00 AM,BURGLARY,False,COMMERCIAL / BUSINESS OFFICE,41.820360319,-87.684187253,2023,1,2
07/21/2023 05:44:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.94150221,-87.721138575,2023,7,5
08/19/2023 01:57:00 AM,BURGLARY,False,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,41.962658961,-87.737614201,2023,8,1
12/03/2022 04:54:00 PM,DECEPTIVE PRACTICE,False,APARTMENT,41.796475052,-87.602126567,2022,12,16
11/21/2023 01:20:00 AM,THEFT,False,PARK PROPERTY,41.92236002,-87.787852443,2023,11,1
05/26/2024 05:00:00 PM,THEFT,False,STREET,41.932284067,-87.678316438,2024,5,17
01/07/2024 06:45:00 AM,CRIMINAL SEXUAL ASSAULT,False,APARTMENT,41.752724766,-87.567463113,2024,1,6
05/22/2024 06:03:00 PM,THEFT,False,DEPARTMENT STORE,41.882394062,-87.627844798,2024,5,18
06/09/2023 04:00:00 AM,THEFT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.736413551,-87.620490178,2023,6,4
12/04/2023 03:45:00 PM,BATTERY,False,SCHOOL - PUBLIC GROUNDS,41.738899674,-87.646129225,2023,12,15
05/29/2024 11:47:00 AM,THEFT,False,STREET,41.780985849,-87.722825423,2024,5,11
06/08/2023 02:30:00 PM,ASSAULT,False,CTA BUS,41.723267549,-87.536808254,2023,6,14
01/11/2023 03:11:00 PM,CRIMINAL TRESPASS,True,SIDEWALK,41.772998982,-87.576478539,2023,1,15
01/17/2023 07:30:00 PM,THEFT,False,STREET,41.780164653,-87.688548837,2023,1,19
03/13/2023 07:45:00 PM,BATTERY,False,VEHICLE NON-COMMERCIAL,41.740956086,-87.736677841,2023,3,19
01/26/2024 01:45:00 AM,BATTERY,False,APARTMENT,41.910099812,-87.759352492,2024,1,1
03/13/2024 10:00:00 PM,THEFT,False,RESIDENCE,41.917562778,-87.749828117,2024,3,22
07/30/2023 08:09:00 AM,ASSAULT,False,APARTMENT,41.977068885,-87.657832862,2023,7,8
01/02/2023 12:00:00 AM,BATTERY,False,STREET,41.964426757,-87.743028566,2023,1,0
10/15/2023 09:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.882142138,-87.772260899,2023,10,9
08/17/2023 11:40:00 PM,THEFT,False,STREET,41.722610856,-87.660281232,2023,8,23
11/01/2023 06:15:00 PM,CRIMINAL TRESPASS,False,DEPARTMENT STORE,41.896063478,-87.667902742,2023,11,18
09/09/2023 05:00:00 PM,BURGLARY,False,APARTMENT,41.88474917,-87.763343624,2023,9,17
03/27/2023 03:00:00 PM,THEFT,False,RESIDENCE - YARD (FRONT / BACK),41.774233665,-87.588195342,2023,3,15
05/02/2023 10:02:00 AM,CRIMINAL DAMAGE,False,OTHER (SPECIFY),41.74899896,-87.605175838,2023,5,10
08/05/2023 07:30:00 PM,BATTERY,False,RESTAURANT,41.876456992,-87.696166704,2023,8,19
11/10/2023 02:56:00 PM,THEFT,False,APARTMENT,41.913883855,-87.644519869,2023,11,14
03/13/2023 03:20:00 PM,BATTERY,False,RESIDENCE,41.758312606,-87.571245063,2023,3,15
05/18/2023 09:40:00 AM,BATTERY,False,SCHOOL - PUBLIC GROUNDS,41.724927226,-87.623815165,2023,5,9
02/25/2023 08:15:00 AM,ASSAULT,False,STREET,41.915413523,-87.720748667,2023,2,8
06/15/2023 02:00:00 PM,ASSAULT,False,APARTMENT,41.758091639,-87.591999577,2023,6,14
05/29/2023 04:01:00 PM,CRIMINAL DAMAGE,False,STREET,41.653600305,-87.618224185,2023,5,16
04/14/2024 02:00:00 PM,MOTOR VEHICLE THEFT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.880186493,-87.76854715,2024,4,14
03/02/2023 03:39:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.892242076,-87.748824572,2023,3,15
01/22/2024 10:30:00 AM,OTHER OFFENSE,False,APARTMENT,41.67420956,-87.615020236,2024,1,10
10/13/2023 12:30:00 PM,THEFT,False,APARTMENT,41.930165164,-87.71131356,2023,10,12
03/09/2023 06:10:00 AM,OTHER OFFENSE,False,STREET,41.939956666,-87.650947164,2023,3,6
02/08/2023 02:00:00 PM,DECEPTIVE PRACTICE,False,RESIDENCE,41.788155745,-87.666860086,2023,2,14
04/11/2023 04:06:00 PM,BATTERY,False,RESTAURANT,41.882389156,-87.624374606,2023,4,16
05/19/2023 04:00:00 PM,THEFT,False,RESTAURANT,41.953718654,-87.649984242,2023,5,16
08/13/2023 02:00:00 AM,THEFT,False,APARTMENT,41.745394001,-87.600163368,2023,8,2
10/10/2023 05:05:00 PM,OTHER OFFENSE,False,STREET,41.958774893,-87.713068571,2023,10,17
07/17/2023 09:15:00 AM,BATTERY,True,APARTMENT,41.829538814,-87.607004696,2023,7,9
03/29/2024 02:49:00 AM,BATTERY,True,APARTMENT,41.752731972,-87.559935505,2024,3,2
04/27/2023 12:01:00 AM,MOTOR VEHICLE THEFT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.910643177,-87.66688431,2023,4,0
03/30/2023 01:41:00 PM,THEFT,False,APARTMENT,41.744333366,-87.647500379,2023,3,13
09/02/2023 07:00:00 PM,THEFT,False,PARK PROPERTY,41.884351104,-87.663661558,2023,9,19
08/23/2023 07:00:00 PM,CRIMINAL DAMAGE,False,APARTMENT,41.803065896,-87.619432786,2023,8,19
02/19/2023 05:22:00 PM,BATTERY,True,APARTMENT,41.960407871,-87.772872708,2023,2,17
04/04/2023 12:42:00 AM,WEAPONS VIOLATION,True,STREET,41.813337986,-87.665091428,2023,4,0
04/15/2024 06:45:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.959239131,-87.653535714,2024,4,18
12/28/2023 04:25:00 PM,DECEPTIVE PRACTICE,False,,41.866304579,-87.621622648,2023,12,16
07/17/2023 08:06:00 PM,BATTERY,False,APARTMENT,41.850740365,-87.731224851,2023,7,20
03/12/2024 12:00:00 AM,DECEPTIVE PRACTICE,False,RESIDENCE,41.941911471,-87.819116275,2024,3,0
07/26/2023 06:00:00 PM,THEFT,False,STREET,41.795118466,-87.718617017,2023,7,18
09/12/2023 05:25:00 PM,BATTERY,True,APARTMENT,41.769802631,-87.662739121,2023,9,17
08/26/2023 06:00:00 PM,THEFT,False,SIDEWALK,41.851430749,-87.724754706,2023,8,18
06/07/2024 08:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.817401117,-87.692339214,2024,6,20
07/25/2023 06:28:00 AM,CRIMINAL DAMAGE,False,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,41.908489397,-87.679852894,2023,7,6
01/15/2024 08:00:00 AM,THEFT,False,COMMERCIAL / BUSINESS OFFICE,41.846637615,-87.625353026,2024,1,8
10/24/2023 03:08:00 AM,ASSAULT,False,APARTMENT,41.754257352,-87.645760192,2023,10,3
10/12/2023 02:08:00 PM,ROBBERY,True,CTA STATION,41.721627204,-87.624485177,2023,10,14
03/09/2024 09:00:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.856008807,-87.645603762,2024,3,21
11/30/2022 07:00:00 AM,THEFT,False,VEHICLE NON-COMMERCIAL,41.776819976,-87.694554571,2022,11,7
02/07/2023 11:01:00 PM,BATTERY,False,RESIDENCE,41.905072644,-87.746914874,2023,2,23
01/03/2024 11:19:00 AM,OTHER OFFENSE,False,APARTMENT,41.98439468,-87.732133569,2024,1,11
02/05/2023 10:44:00 PM,WEAPONS VIOLATION,True,STREET,41.793965656,-87.669748304,2023,2,22
04/13/2024 04:00:00 PM,CRIMINAL TRESPASS,False,GAS STATION,41.71557103,-87.643055717,2024,4,16
03/08/2023 08:10:00 AM,BATTERY,False,RESIDENCE,41.829448333,-87.697249511,2023,3,8
01/17/2023 05:35:00 PM,THEFT,False,COMMERCIAL / BUSINESS OFFICE,41.931120002,-87.676784841,2023,1,17
05/10/2023 08:30:00 PM,THEFT,False,VEHICLE NON-COMMERCIAL,41.853810482,-87.6915647,2023,5,20
10/14/2023 06:10:00 AM,CRIMINAL TRESPASS,False,STREET,41.698371411,-87.683855613,2023,10,6
11/30/2022 11:30:00 PM,MOTOR VEHICLE THEFT,True,STREET,41.877401649,-87.699256437,2022,11,23
10/23/2023 03:00:00 AM,BATTERY,False,RESIDENCE,41.721320511,-87.56852479,2023,10,3
02/21/2024 10:00:00 PM,ASSAULT,False,RESIDENCE,41.91363872,-87.788404332,2024,2,22
12/30/2022 03:45:00 PM,THEFT,False,RESTAURANT,41.844784283,-87.646435976,2022,12,15
01/22/2023 12:00:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.74946081,-87.604870119,2023,1,0
02/28/2024 05:13:00 PM,OTHER OFFENSE,True,APARTMENT,41.847300377,-87.706339998,2024,2,17
09/01/2023 07:00:00 PM,THEFT,False,APARTMENT,41.878827237,-87.729022437,2023,9,19
12/01/2023 11:50:00 AM,ROBBERY,False,STREET,41.719512487,-87.635885476,2023,12,11
01/24/2023 10:00:00 AM,OTHER OFFENSE,False,GROCERY FOOD STORE,41.924359985,-87.736960088,2023,1,10
04/12/2024 10:00:00 AM,MOTOR VEHICLE THEFT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.721103674,-87.625033057,2024,4,10
02/10/2023 06:00:00 PM,BURGLARY,False,RESIDENCE,41.7137651,-87.623655917,2023,2,18
05/31/2023 03:41:00 PM,OTHER OFFENSE,False,COMMERCIAL / BUSINESS OFFICE,41.882748442,-87.632387132,2023,5,15
04/06/2024 02:28:00 PM,THEFT,False,APARTMENT,42.001381319,-87.664201747,2024,4,14
06/09/2024 09:00:00 AM,CRIMINAL DAMAGE,False,RESIDENCE - PORCH / HALLWAY,41.808661394,-87.596816118,2024,6,9
04/01/2023 08:00:00 AM,DECEPTIVE PRACTICE,False,APARTMENT,41.954607083,-87.647107189,2023,4,8
07/25/2023 02:15:00 PM,THEFT,False,DEPARTMENT STORE,41.882394062,-87.627844798,2023,7,14
03/28/2024 12:10:00 PM,CRIMINAL DAMAGE,False,STREET,41.775210155,-87.640748522,2024,3,12
02/22/2024 08:00:00 AM,THEFT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.855190551,-87.623871195,2024,2,8
02/04/2024 12:00:00 PM,OTHER OFFENSE,False,APARTMENT,41.779090182,-87.599141734,2024,2,12
08/07/2023 05:25:00 PM,BATTERY,False,STREET,41.998116778,-87.667212152,2023,8,17
05/31/2024 12:00:00 PM,DECEPTIVE PRACTICE,False,RESIDENCE,41.975212426,-87.758352646,2024,5,12
04/14/2023 08:00:00 AM,BATTERY,False,COMMERCIAL / BUSINESS OFFICE,41.91504769,-87.785192203,2023,4,8
06/18/2023 01:00:00 PM,ROBBERY,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.895896023,-87.677913394,2023,6,13
02/05/2023 05:00:00 PM,ASSAULT,False,SIDEWALK,41.881441785,-87.667837814,2023,2,17
11/27/2023 06:00:00 PM,DECEPTIVE PRACTICE,False,COMMERCIAL / BUSINESS OFFICE,41.917067855,-87.734187818,2023,11,18
07/24/2023 04:25:00 PM,DECEPTIVE PRACTICE,False,STREET,41.810629289,-87.743235922,2023,7,16
08/12/2023 11:00:00 AM,CRIMINAL TRESPASS,False,APARTMENT,41.92844011,-87.700460068,2023,8,11
04/17/2024 12:22:00 AM,BATTERY,False,APARTMENT,41.876107394,-87.731056572,2024,4,0
02/27/2023 11:30:00 AM,BATTERY,False,APARTMENT,41.772595837,-87.57402343,2023,2,11
05/03/2024 01:00:00 AM,THEFT,False,APARTMENT,41.968113467,-87.662796017,2024,5,1
10/18/2023 02:05:00 PM,ROBBERY,False,SIDEWALK,41.748957622,-87.721894004,2023,10,14
03/11/2024 01:25:00 PM,CRIMINAL DAMAGE,False,STREET,41.897887142,-87.722491962,2024,3,13
06/23/2023 06:37:00 PM,ASSAULT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.764209513,-87.683228721,2023,6,18
02/13/2023 02:10:00 AM,INTERFERENCE WITH PUBLIC OFFICER,False,RESIDENCE,41.916375383,-87.738761294,2023,2,2
12/06/2023 04:03:00 PM,THEFT,False,SMALL RETAIL STORE,41.939566852,-87.724623088,2023,12,16
03/15/2023 08:00:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.939989814,-87.728323999,2023,3,8
04/24/2023 08:30:00 AM,CRIMINAL DAMAGE,False,ALLEY,41.783099235,-87.605989103,2023,4,8
06/25/2023 09:27:00 PM,THEFT,False,SMALL RETAIL STORE,41.691557251,-87.701582846,2023,6,21
11/19/2023 06:50:00 AM,BATTERY,True,STREET,41.706635655,-87.616190202,2023,11,6
12/26/2023 02:57:00 PM,THEFT,False,RESIDENCE - PORCH / HALLWAY,41.655819023,-87.601425338,2023,12,14
01/01/2024 05:30:00 PM,ASSAULT,False,DRUG STORE,41.867251542,-87.639594427,2024,1,17
08/09/2023 05:15:00 PM,THEFT,True,STREET,41.72638476,-87.615468741,2023,8,17
05/03/2024 12:00:00 AM,OTHER OFFENSE,False,RESIDENCE,41.816548698,-87.622558996,2024,5,0
07/08/2023 08:27:00 PM,DECEPTIVE PRACTICE,False,RESTAURANT,41.975119511,-87.807066347,2023,7,20
04/15/2023 05:00:00 PM,MOTOR VEHICLE THEFT,False,VEHICLE NON-COMMERCIAL,41.778626441,-87.660546413,2023,4,17
02/21/2023 09:15:00 AM,CRIMINAL SEXUAL ASSAULT,False,SCHOOL - PUBLIC BUILDING,41.758868246,-87.576838856,2023,2,9
05/01/2024 09:00:00 PM,DECEPTIVE PRACTICE,False,APARTMENT,41.890755538,-87.636346911,2024,5,21
02/21/2024 07:15:00 AM,BATTERY,False,CTA TRAIN,41.97008868,-87.762690091,2024,2,7
04/02/2023 10:52:00 AM,ASSAULT,False,SIDEWALK,41.927142271,-87.656698818,2023,4,10
12/23/2023 08:55:00 AM,BATTERY,False,SIDEWALK,41.942128523,-87.775102211,2023,12,8
08/26/2023 11:00:00 PM,BURGLARY,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.9001119,-87.738541192,2023,8,23
